Gene,logFC,t,P.Value,adj.P.Val,B,ensembl_gene_id
LPIN1,0.382026513967856,5.76561394552619,3.62833111243472e-6,3.4560985203771e-5,3.7997428060467,ENSG00000134324
NUMB,0.382155854794958,5.12804032713518,2.03216553702423e-5,1.33926929782668e-4,2.19052667142689,ENSG00000133961
LRRFIP1,0.382300931551506,5.62161661644601,5.34495105000146e-6,4.70398318203287e-5,3.447727564288,ENSG00000124831
NR6A1,0.382307353301231,3.46466788607826,0.001751411357305,0.00496583831663919,-1.81974776541339,ENSG00000148200
RGL2,0.382467975038779,5.21993997123984,1.58372337980652e-5,1.09836969230919e-4,2.35215880374569,ENSG00000206282
MAP4K4,0.382560991773045,6.18811153919814,1.17437518716913e-6,1.44657619117806e-5,4.86181553920613,ENSG00000071054
SPG7,0.382853299448403,5.55410598730265,6.41212010601551e-6,5.38587240708627e-5,3.22040531779706,ENSG00000197912
RERE,0.382896051474271,5.85052159713161,2.88922699832171e-6,2.92824622320146e-5,4.02803615893958,ENSG00000142599
CARS,0.383118469179278,4.48431459657576,1.16577539722544e-4,5.36331041182773e-4,0.517508862317444,ENSG00000110619
CENPV,0.383352364900468,3.64674532485853,0.00109098972895687,0.00333074236787095,-1.41782519247193,ENSG00000166582
NOD1,0.38354018934317,3.6565762512518,0.00106327666279824,0.00325842254417163,-1.40101489920856,ENSG00000106100
SLC35E1,0.383759329227842,4.29696002059133,1.93363060485844e-4,8.08252612455801e-4,0.131042825949721,ENSG00000127526
HAUS8,0.383779510164278,4.23144611222356,2.30662664561419e-4,9.34673337703153e-4,-0.0532614016296495,ENSG00000131351
KCTD7,0.383818306623142,4.71309198245854,6.2705322622882e-5,3.24732031756233e-4,1.1545269190842,ENSG00000243335
SPINT1,0.383859009439647,4.54617366670146,9.86002395309901e-5,4.70116382604056e-4,0.697269891966076,ENSG00000166145
IL16,0.383967089869917,5.34186161418713,1.13811708190984e-5,8.44352804253451e-5,2.73621969991072,ENSG00000172349
INF2,0.384282096283362,3.89719336451557,5.63735144115794e-4,0.00193061814192966,-0.903660147022425,ENSG00000203485
CBL,0.384285474496274,5.32496312556998,1.19141253264849e-5,8.73274618705832e-5,2.69909937031347,ENSG00000110395
PPFIBP2,0.384360263223892,5.32096591582688,1.20438172832624e-5,8.78596265086509e-5,2.66415097161202,ENSG00000166387
ALDH3A2,0.384418547633645,4.12707403198398,3.0527883743793e-4,0.00116973809222966,-0.279783260601183,ENSG00000072210
SRSF5,0.384521757943322,6.50153325462146,5.13699889420546e-7,7.68260306549973e-6,5.66587651215354,ENSG00000100650
HDAC6,0.384527474981472,5.46629767856037,8.12801030198361e-6,6.43843549424364e-5,3.01968689959801,ENSG00000094631
UBAC1,0.384584846818097,3.8893609626357,5.75575962768868e-4,0.00196391661619664,-0.854659565554411,ENSG00000130560
TMC5,0.384961049478258,4.81609972849291,4.7408031815502e-5,2.60143058774583e-4,1.37518355260287,ENSG00000103534
ANKRD23,0.385078994275627,3.78126218638159,7.66162162110389e-4,0.00247809749643228,-1.12782458246986,ENSG00000163126
KIAA0319L,0.385135918253895,5.27889026713964,1.34981165758184e-5,9.62361600789954e-5,2.57264935887881,ENSG00000142687
SLC43A3,0.385229696839861,5.49092072050087,7.60482758120923e-6,6.12110827568751e-5,3.11904612685575,ENSG00000134802
LIG1,0.385341089470457,5.44925528786555,8.51119495948401e-6,6.65266972660932e-5,2.94438298517449,ENSG00000105486
ITGAL,0.385502162281442,5.77644694482086,3.52430565895856e-6,3.38182264377377e-5,3.79755252625903,ENSG00000005844
KCNN4,0.385587374374475,4.32778333730651,1.77944630359836e-4,7.54738691918245e-4,0.154906703185929,ENSG00000104783
CSNK2A2,0.385750815325252,3.99187166538462,4.38210677909012e-4,0.00157032548476199,-0.598867772821251,ENSG00000070770
SETDB1,0.385823558557598,5.66445826016263,4.76247441559438e-6,4.29980565630472e-5,3.5475934669236,ENSG00000143379
ZDHHC18,0.385830169419251,4.24062318014334,2.2503783064474e-4,9.15488719183507e-4,-0.0295103092195621,ENSG00000204160
ERCC3,0.38591374141759,5.4100925017775,9.4620610572059e-6,7.21475005093556e-5,2.89681127700872,ENSG00000163161
TMEM259,0.386357360244169,6.05894323091913,1.65549563422542e-6,1.89208433542532e-5,4.54926369750826,ENSG00000182087
SNAPC4,0.386429691324577,4.36609215395059,1.60469691279502e-4,6.93765568392199e-4,0.184009529853917,ENSG00000165684
TTF2,0.386769310136891,5.7836321943501,3.45697371835606e-6,3.33446432283928e-5,3.85243206185023,ENSG00000116830
AGER,0.387084531553825,3.94110052660981,5.01654132143881e-4,0.00175739972877676,-0.754830359545986,ENSG00000206320
MYD88,0.387105774254452,3.06512669473914,0.00482356251662335,0.0117186212861753,-2.68426254187168,ENSG00000172936
TM9SF4,0.387746711350411,5.48765232585926,7.6722734452375e-6,6.16774774857699e-5,3.0805263593234,ENSG00000101337
ANKRD52,0.387756026324017,5.33889434212702,1.14729890509797e-5,8.48588694822321e-5,2.71513936981727,ENSG00000139645
ULK3,0.38778868760476,5.93176308031382,2.32453840894168e-6,2.46967939143125e-5,4.22472565195564,ENSG00000140474
RBM5,0.387911099010235,6.00909247991017,1.89078139960586e-6,2.09402141382831e-5,4.39131163338237,ENSG00000003756
TERT,0.388109164540912,4.489218602904,1.15040635043109e-4,5.30011555984628e-4,0.561365083055772,ENSG00000164362
GNS,0.388127289231835,4.13589408932899,2.98144842590669e-4,0.00114895057624062,-0.252674449481464,ENSG00000135677
SETD5,0.388134724527814,6.08530945367888,1.54325985050065e-6,1.79696346538564e-5,4.61237287280565,ENSG00000168137
IQSEC1,0.388299662047994,2.87930784519431,0.00761394480193702,0.0173150893963126,-3.06330126240844,ENSG00000144711
PHF19,0.38845108731364,5.22598933190366,1.55795521247156e-5,1.08111273687621e-4,2.41740599707551,ENSG00000119403
SKOR1,0.388693999526233,3.12077610376409,0.00419895828777169,0.0103897609014942,-2.57733238622245,ENSG00000188779
C6orf136,0.388928488849244,4.02503175720505,4.0110620455113e-4,0.00146156661624679,-0.534027505195907,ENSG00000206487
EIF2D,0.389101448949005,4.98710185443616,2.97952977808584e-5,1.80931876093959e-4,1.82772293840254,ENSG00000143486
TSPAN33,0.389488150607835,4.76263642689882,5.481476905521e-5,2.90948547278737e-4,1.24378346386114,ENSG00000158457
EBNA1BP2,0.389533174428008,3.90082623427294,5.58324539045084e-4,0.00191511954832822,-0.828096952712651,ENSG00000117395
GAB3,0.389821449691666,3.22675676372858,0.00321692598852183,0.00829171135774844,-2.32191577629149,ENSG00000160219
HAUS7,0.389894378862359,2.78842745461972,0.00948061043501769,0.0208550940829947,-3.20331909529104,ENSG00000213397
ANAPC7,0.389911848116467,4.64216057898407,7.60120781934766e-5,3.80001852593726e-4,0.990977866702744,ENSG00000196510
DIAPH1,0.390083061460828,5.43165834161069,8.92593769434146e-6,6.87339555668062e-5,2.98047900484816,ENSG00000131504
MAPK13,0.390338297561588,4.48262417925949,1.17112026218701e-4,5.38027401414504e-4,0.584670886572513,ENSG00000156711
SLC29A1,0.390416906455509,5.06551461488586,2.4080877605916e-5,1.53180810366295e-4,2.01878917692486,ENSG00000112759
PSRC1,0.390490542565975,3.65954239037106,0.0010550508350263,0.00323670250263384,-1.37845116486414,ENSG00000134222
SMURF1,0.390593646604451,5.0913399562014,2.24503277560483e-5,1.45100440026663e-4,2.10482957789063,ENSG00000198742
HERC2,0.390621358007977,5.89546700185719,2.5615661652442e-6,2.66300157799043e-5,4.14226158396006,ENSG00000128731
DENND3,0.390954657235254,5.78312391896751,3.46169372727351e-6,3.33653820795783e-5,3.83424209501423,ENSG00000105339
MCM8,0.391117999461525,5.65888186762681,4.83451141247492e-6,4.35310552057187e-5,3.54837519738301,ENSG00000125885
TARS2,0.391210858515392,5.04995536045064,2.51199987089333e-5,1.58163406032047e-4,2.00247148683738,ENSG00000143374
MED24,0.391514893585097,5.0869626543662,2.27186997012966e-5,1.46598846034759e-4,2.05480757002469,ENSG00000008838
DPF2,0.3915328230287,4.94277404377881,3.36073739185704e-5,1.98962396527496e-4,1.72046809302064,ENSG00000133884
MRPS25,0.392281491362263,5.30762805524446,1.2486925505982e-5,9.04674965648236e-5,2.6723742480192,ENSG00000131368
DESI1,0.392546627967525,4.94055690209329,3.38103675669039e-5,1.99981777731715e-4,1.73929522363107,ENSG00000100418
ADCK1,0.392963814747522,2.74346188135102,0.0105560598093133,0.0227732343809097,-3.33126098002559,ENSG00000063761
SRRT,0.393217270419916,5.70802915249074,4.23562789435809e-6,3.89731799804756e-5,3.62421666971087,ENSG00000087087
MAEA,0.393407486913178,3.41091678272224,0.00201153688481744,0.00557553018266114,-1.926553531107,ENSG00000090316
AHSA1,0.393497396838766,4.21609689467891,2.40382840520572e-4,9.67118195995844e-4,-0.0448793541838048,ENSG00000100591
TCF25,0.393528973068522,5.25391947180086,1.44433329910999e-5,1.01967260589152e-4,2.4593530952503,ENSG00000141002
NELFCD,0.393695064932964,5.55496338647624,6.397302998745e-6,5.38587240708627e-5,3.27647121503878,ENSG00000101158
KANK2,0.393746483872921,5.12223249767933,2.06445216755381e-5,1.35641611798336e-4,2.18091300644751,ENSG00000197256
DDX55,0.393773572788071,5.54608004397805,6.5525074115469e-6,5.48846475639441e-5,3.26587149014963,ENSG00000111364
PHLDB3,0.394039337951988,4.12828003073822,3.04293529466774e-4,0.00116677407407279,-0.26770171689293,ENSG00000176531
PDAP1,0.394040594594542,4.95534991780331,3.24788271907375e-5,1.93872465939009e-4,1.78350416979586,ENSG00000106244
FBXW9,0.394221236335651,2.43905675760161,0.0214209353934816,0.0414344463965392,-3.8686434956095,ENSG00000132004
ADAM19,0.394771822684753,3.01600964917318,0.00544762521688426,0.013005979807063,-2.75973503836136,ENSG00000135074
ZNF16,0.394901437446281,3.09741798133045,0.00445109034108968,0.0109261686327032,-2.577846135015,ENSG00000170631
NUP188,0.394931058018344,5.78520585892135,3.44240131250202e-6,3.32287704388206e-5,3.86285544626395,ENSG00000095319
MAST3,0.395111077922242,5.20543139526515,1.64728184994317e-5,1.13216835668672e-4,2.36409733645877,ENSG00000099308
INPP4A,0.395339852699459,4.61583296255649,8.16373573013628e-5,4.03309668890256e-4,0.93291598872429,ENSG00000040933
LRRC27,0.395503862651518,3.38888729507731,0.00212862041435548,0.0058463885846366,-1.97754402652908,ENSG00000148814
ELMSAN1,0.396093111750919,5.87108625147938,2.7343554758085e-6,2.8085551536726e-5,4.1103990439623,ENSG00000156030
SRSF4,0.396363844205672,5.46383895909581,8.18220223176332e-6,6.4655831755924e-5,3.06630020016347,ENSG00000116350
AARS,0.39638440821832,5.95287110962655,2.19701618540594e-6,2.37206525501971e-5,4.27952812375831,ENSG00000090861
SEMA6A,0.396387600522162,2.82347221617457,0.0087148003988878,0.0194105770421617,-3.12079764276045,ENSG00000092421
CROCCP3,0.396977186629502,3.46539786593878,0.00174811343149235,0.00495757026672459,-1.80542780634205,ENSG00000080947
STAT2,0.397023070884113,5.9359899697665,2.29841642845582e-6,2.45599510211045e-5,4.21517089043336,ENSG00000170581
DYX1C1,0.397155110559342,2.8985279570957,0.00726640316537645,0.016626667658809,-2.98253800170147,ENSG00000256061
P2RX4,0.397227353272263,3.95262334796269,4.86507000178922e-4,0.00171220395319136,-0.70359975519886,ENSG00000135124
TPCN1,0.397354357292113,6.44272526846018,5.99480179899587e-7,8.52470008284374e-6,5.49733593134839,ENSG00000186815
NEIL1,0.39779915454049,6.1789040178456,1.20341660168485e-6,1.47395827732778e-5,4.87573772679255,ENSG00000140398
MBD2,0.397868384074554,5.58437350322568,5.90940248048935e-6,5.10797419468663e-5,3.38596672559109,ENSG00000134046
PRKAR2A,0.397898214694745,3.06886407953408,0.00477897718190343,0.0116277100361042,-2.63691764967446,ENSG00000114302
TP53BP2,0.397926157378197,3.35313222779786,0.00233280156580307,0.0063031764263936,-2.03094478202227,ENSG00000143514
SRRM1,0.397992793049013,6.46752333525014,5.61663926589218e-7,8.11132676185519e-6,5.60641294146208,ENSG00000133226
GSE1,0.398174893738473,5.93562891001694,2.30063612571395e-6,2.45634529770923e-5,4.26617478850199,ENSG00000131149
RAB8A,0.398302404589267,4.98027567297608,3.03528353032191e-5,1.83288772437997e-4,1.85934160839028,ENSG00000167461
COPS6,0.398313232396596,5.32465175545419,1.19241773254041e-5,8.73274618705832e-5,2.71210526946704,ENSG00000168090
FADS1,0.398350723027785,4.8448233101934,4.38504844582611e-5,2.44111345465295e-4,1.51745473370586,ENSG00000149485
FAM193B,0.398417966261077,5.39301164874112,9.90958712402401e-6,7.49744578270418e-5,2.86202425299738,ENSG00000146067
RFC5,0.398548340582846,5.31066744892969,1.23845314108311e-5,8.9825905758e-5,2.67992768897889,ENSG00000111445
SMAP2,0.398722053109274,5.14204236487267,1.95639231528756e-5,1.29723398515722e-4,2.23774668784531,ENSG00000084070
OSBPL2,0.399100373601367,5.52760080932655,6.88762505882487e-6,5.70166440965518e-5,3.24165539122296,ENSG00000130703
DCTD,0.399304775456916,4.33736870387487,1.73402880720494e-4,7.38612073620136e-4,0.264582740065696,ENSG00000129187
SIRT7,0.399392595234657,4.07714670497763,3.48952012422046e-4,0.001302974971894,-0.406700279171149,ENSG00000187531
KANSL3,0.399540817716265,5.49402866841062,7.54124632471106e-6,6.08880603443555e-5,3.15693546591076,ENSG00000114982
PDXK,0.399825710976317,5.13679909437486,1.98442910656348e-5,1.31247290323554e-4,2.19313921931575,ENSG00000160209
NPHP3,0.400572389978373,4.14884037289781,2.8797039804768e-4,0.00111870726446829,-0.241606845083252,ENSG00000113971
IKBKAP,0.400580874373663,5.67079089141849,4.68197953199568e-6,4.24780854394828e-5,3.58313662642916,ENSG00000070061
VPS4A,0.400728932003278,5.25168703754481,1.45310076608099e-5,1.02530474163204e-4,2.53310838341467,ENSG00000132612
ATP2A2,0.400860830670496,5.64823781165782,4.97507794583932e-6,4.45151185188366e-5,3.55098042199434,ENSG00000174437
KIAA0141,0.400918380156601,5.45794741284605,8.31354034423084e-6,6.56137959204553e-5,3.06991854033214,ENSG00000081791
NONO,0.400984207757897,6.18590793510224,1.18126032535061e-6,1.4523014018965e-5,4.90723020460155,ENSG00000147140
SIPA1L1,0.401049719049362,5.27130040522103,1.37786491088168e-5,9.80746718090837e-5,2.58738881993412,ENSG00000197555
PRAME,0.401379576219048,5.5783403391589,6.00633623393436e-6,5.15401608229807e-5,3.37950513332869,ENSG00000185686
TRIM4,0.401383098442459,4.12741540352225,3.0499961595597e-4,0.00116912016945862,-0.23979820252814,ENSG00000146833
NBPF3,0.401454282884354,3.71661597060628,9.08339486756955e-4,0.00285544105485848,-1.22209023442172,ENSG00000142794
NF2,0.401575141938586,4.45781233582957,1.2524309327912e-4,5.67946587510588e-4,0.517560472161214,ENSG00000186575
ARHGAP30,0.401668584844614,5.32214631811449,1.20053714713631e-5,8.76635195797003e-5,2.72376404947367,ENSG00000186517
CCDC163P,0.402099071454764,3.01593262891443,0.00544866163778397,0.0130060625194612,-2.73791851956151,ENSG00000236624
PUS1,0.40212916956076,3.89926756375625,5.60639669841744e-4,0.00192204511052426,-0.795566806760851,ENSG00000177192
TBKBP1,0.402237082996954,4.32748884359234,1.78086017924443e-4,7.55091695203478e-4,0.187905711147916,ENSG00000198933
DCAF5,0.402403828500252,5.78628123425794,3.43247882858043e-6,3.31823325625165e-5,3.90409383992567,ENSG00000139990
ZMIZ2,0.402607823117176,5.94406649082071,2.24932593133185e-6,2.41946964096781e-5,4.25186378551272,ENSG00000122515
TEX261,0.40271421572412,4.08205827517995,3.44395957402771e-4,0.00128892842748924,-0.354517669348339,ENSG00000144043
DOT1L,0.40279121794859,4.44466012642538,1.29778049833091e-4,5.84226220867899e-4,0.466945609105908,ENSG00000104885
TRMU,0.403440278346438,5.05559814002216,2.47380548143651e-5,1.56441386095909e-4,2.04348625044715,ENSG00000100416
RNPEPL1,0.403781189161267,4.27399594970563,2.05703195609915e-4,8.51065834481684e-4,0.0533379621255889,ENSG00000142327
PPP2R5B,0.404132630631788,3.38693651963224,0.00213930035151523,0.00586579439571747,-2.01845455700564,ENSG00000068971
CDC25B,0.404153915907846,5.45376350722468,8.40809702085259e-6,6.61623355971659e-5,3.01628281144513,ENSG00000101224
FNBP4,0.404181569585863,6.24610402206906,1.00707521655961e-6,1.28436714504846e-5,5.05420930213946,ENSG00000109920
MVP,0.404228560583603,3.53931970928615,0.00144356736844243,0.00422018354976087,-1.63168588720235,ENSG00000013364
MMAB,0.404545011279765,3.35368909670945,0.00232948118124843,0.00629551502417744,-2.02809962151002,ENSG00000139428
RNF10,0.404553207418713,5.52247392103023,6.98362253007428e-6,5.75672198780662e-5,3.21684036758373,ENSG00000022840
FOXRED2,0.404701697205952,4.53685167999701,1.0112157890835e-4,4.79146517871208e-4,0.758787032226954,ENSG00000100350
SLBP,0.404786221344715,4.78378179927535,5.17564238032971e-5,2.78356938789646e-4,1.37081906955669,ENSG00000163950
PCK2,0.404936599722753,2.95787593187837,0.00628559970496518,0.0146896379229602,-2.83919142796102,ENSG00000100889
BOD1L1,0.405250819491769,6.09634593006173,1.49859518685461e-6,1.75439687204089e-5,4.67897474496195,ENSG00000038219
CDK12,0.405326687515587,6.12981992138191,1.37096440253134e-6,1.64048210489072e-5,4.78223330590624,ENSG00000167258
ING5,0.405474028277307,4.81124406778878,4.80372916114581e-5,2.62486598060421e-4,1.42094630317235,ENSG00000168395
CCDC125,0.40562745249144,5.58455735525252,5.90647343984182e-6,5.10797419468663e-5,3.40332732789203,ENSG00000183323
MAPK3,0.405704677343686,4.64672487590281,7.50768871499917e-5,3.76050627264021e-4,0.985780898584239,ENSG00000102882
SAP30BP,0.405746987410381,5.07695413314629,2.33444631084659e-5,1.49669710882574e-4,2.07309462916625,ENSG00000161526
NDST2,0.406126179339061,5.78724151632053,3.4236427118112e-6,3.31462739205405e-5,3.89033851768429,ENSG00000166507
SLC25A42,0.406152263838034,4.44671965796996,1.290572939674e-4,5.82192789290742e-4,0.521503451406981,ENSG00000181035
DEF8,0.406299378863528,5.30360020411382,1.26239314666571e-5,9.1205621720428e-5,2.64427139643563,ENSG00000140995
MBTPS1,0.406304082411271,5.94596473900155,2.23794267902626e-6,2.41122073043966e-5,4.30552512865632,ENSG00000140943
ATF5,0.406346541530832,5.83814497367451,2.98667540362693e-6,3.00822395386256e-5,4.04735282258008,ENSG00000169136
TTLL4,0.40655043808642,5.52619336519103,6.91384538677175e-6,5.71007981275176e-5,3.2315326482334,ENSG00000135912
DIDO1,0.406706680249895,6.15138858692961,1.29461070532631e-6,1.56352844532571e-5,4.84327873748676,ENSG00000101191
C9orf114,0.406825876623726,5.4247365603522,9.09459637840561e-6,6.98669495744616e-5,2.98169079712381,ENSG00000198917
RANBP3,0.407321612614396,4.95781125595272,3.22624260586057e-5,1.92757974007767e-4,1.79385955459107,ENSG00000031823
PTDSS2,0.407371029239441,3.97325535322246,4.60500400589346e-4,0.00163485827204033,-0.650278410428207,ENSG00000174915
CNTROB,0.407552795591843,5.91193490954737,2.45113836568064e-6,2.58724629281559e-5,4.21229858364374,ENSG00000170037
CCDC84,0.40761400651017,4.91431131015879,3.63085679333737e-5,2.10537801464489e-4,1.7086065371235,ENSG00000263192
POU4F1,0.407686872472958,4.27020507695238,2.07813924697314e-4,8.578849552767e-4,0.109102346539444,ENSG00000152192
PHKG2,0.407716396424558,5.45095556165738,8.47216302412147e-6,6.64117556935998e-5,3.06026113770565,ENSG00000156873
IRF5,0.408175658650729,3.47484996506414,0.00170595019322849,0.00486029215683246,-1.74778210194792,ENSG00000128604
ZNF592,0.408361674040179,5.20222768078915,1.66165807190298e-5,1.13912503905892e-4,2.43606131126416,ENSG00000166716
ZNF34,0.408402563302076,4.64313297957337,7.58118726433323e-5,3.79146973238976e-4,1.00148926803766,ENSG00000196378
KMT2B,0.408436381956744,5.52755597084039,6.88845884222251e-6,5.70166440965518e-5,3.21703181680444,ENSG00000105663
HNRNPL,0.408628089246657,5.75026913466985,3.78100871370613e-6,3.55974156127967e-5,3.80428609759857,ENSG00000104824
XPO5,0.408659202722381,5.69421790418967,4.39593693520118e-6,4.02769578191369e-5,3.67769063275731,ENSG00000124571
MLLT4,0.408874464857199,5.663805283169,4.77085345082666e-6,4.3043773698459e-5,3.59813742228905,ENSG00000130396
PLCG1,0.409183101990116,6.48390802420814,5.38014207936997e-7,7.91665606646157e-6,5.64766981460771,ENSG00000124181
LINC00894,0.409370234679838,3.39537822115863,0.00209345419374879,0.00576688219763219,-1.91890049929913,ENSG00000235703
ZNF862,0.409538238388264,2.39661629759117,0.0235726932543603,0.0448482234058264,-3.85795236112858,ENSG00000106479
CAMKK2,0.409769588241653,5.38987075776427,9.99416803756061e-6,7.55263583420544e-5,2.9061732099783,ENSG00000110931
MSL1,0.409851906568409,5.56878548738582,6.16314079191352e-6,5.25039743447593e-5,3.37019403689231,ENSG00000188895
ATP2A1,0.410089134220825,3.39106466096687,0.00211676081737082,0.00581750755544568,-1.95975173639961,ENSG00000196296
UNKL,0.410101866958319,5.24952587868287,1.46163921760025e-5,1.02853452369128e-4,2.50340856395648,ENSG00000059145
AGO1,0.410142729394497,5.47838668475418,7.86676833731398e-6,6.29292996446995e-5,3.13844473842081,ENSG00000092847
PRMT5,0.410305663063055,5.35286829758877,1.10469877483118e-5,8.23796909456244e-5,2.79051727301709,ENSG00000100462
GRINA,0.410349334678132,5.18360228559278,1.74776612775155e-5,1.18368532272292e-4,2.39243391603489,ENSG00000261721
CYB5R2,0.410600477920406,3.17179704660534,0.00369488723686781,0.0093147031060689,-2.43944222916334,ENSG00000166394
C16orf58,0.410805249413316,5.55733690164404,6.35646483145298e-6,5.36629240205671e-5,3.34162267396252,ENSG00000140688
FAM120C,0.410990876138061,3.96693454739094,4.68319060225495e-4,0.00165717807547223,-0.604350191902324,ENSG00000184083
PMS2P3,0.410992281748362,4.76901394083877,5.3873838755051e-5,2.87246015834426e-4,1.3484688272937,ENSG00000127957
SHKBP1,0.410996906365188,5.01681229505818,2.74856359531301e-5,1.6979969175502e-4,1.93637581082652,ENSG00000160410
STX10,0.411109522967212,4.42507491045639,1.36834915829589e-4,6.09443469027633e-4,0.467669721149457,ENSG00000104915
SAMD4A,0.411147016961339,2.46295143737401,0.0202903103621296,0.0396193562086823,-3.74559256665759,ENSG00000020577
PLOD3,0.41117615558648,4.85017766643571,4.32174332292242e-5,2.41018872686863e-4,1.5195295545378,ENSG00000106397
EXD2,0.411624121240608,3.62422490465099,0.00115715385307443,0.00349874455258761,-1.41241404564221,ENSG00000081177
DPP9,0.411637032232819,4.80796186955232,4.84673589305047e-5,2.64058632393933e-4,1.4238623919306,ENSG00000142002
THOC5,0.411725610999604,5.29720284709073,1.28446465008447e-5,9.22866881684932e-5,2.66907054201024,ENSG00000100296
CASP2,0.411819987945726,5.49685718301312,7.48384682600714e-6,6.05375597146734e-5,3.1958205148414,ENSG00000106144
BAI1,0.411876309645877,2.90436043377838,0.0071639428988437,0.0164211636044647,-2.98008715001298,ENSG00000181790
GLE1,0.412006627927385,5.38468570560232,1.01353875489084e-5,7.65490032271542e-5,2.90664445889179,ENSG00000119392
RETSAT,0.412078144065586,3.98044906322714,4.5175806017874e-4,0.0016095430557905,-0.63106843861313,ENSG00000042445
MAN2B2,0.412177620063079,4.46419571612259,1.23099138303543e-4,5.6077056582277e-4,0.56974698375436,ENSG00000013288
CNNM3,0.412208235910323,5.33893065996093,1.14718607562916e-5,8.48588694822321e-5,2.78712896973895,ENSG00000168763
CTSH,0.412474663914604,4.10374388270924,3.24971109440325e-4,0.00122934146674351,-0.291036340174063,ENSG00000103811
ZNF202,0.412563855626606,4.89426508458629,3.83403051542477e-5,2.19089868757746e-4,1.67073517757779,ENSG00000166261
KDM2A,0.412687300893056,6.14896901100871,1.30295720141909e-6,1.56968683853967e-5,4.84011714539597,ENSG00000173120
ZNF786,0.412821383746485,2.66007790744094,0.0128591544326126,0.0269666293003729,-3.39771310790458,ENSG00000197362
P2RX5-TAX1BP3,0.412845869725521,3.042233042557,0.00510545275069919,0.0122862081672526,-2.7097013972567,ENSG00000257950
LIMD1,0.412877080374593,5.03703199700543,2.60171498000636e-5,1.62629107296209e-4,1.98505536537241,ENSG00000144791
BLMH,0.412926754573882,5.01486870355787,2.76310924608367e-5,1.7042017739622e-4,1.97821597514292,ENSG00000108578
HDAC7,0.413047746656247,6.01047858899971,1.88380270354718e-6,2.08859184459035e-5,4.42630583949909,ENSG00000061273
IWS1,0.413078145567532,5.86340578274903,2.79119093520995e-6,2.84660069886975e-5,4.1250056034823,ENSG00000163166
ZZEF1,0.413345456729314,6.0442314882,1.72167437765197e-6,1.95047979450746e-5,4.56092191206386,ENSG00000074755
TP53I13,0.413352337312684,3.04577082638978,0.0050608890225586,0.012190263855265,-2.6546151560543,ENSG00000167543
ZNF598,0.413476947822105,4.34859325885221,1.6823027020421e-4,7.21312284696585e-4,0.243387274423639,ENSG00000167962
IPPK,0.413529717745765,4.67060775765521,7.03671772532868e-5,3.56726693588217e-4,1.11513388259869,ENSG00000127080
GATAD1,0.413577553745157,4.84711094978607,4.35788887393997e-5,2.4272188438594e-4,1.55423345042107,ENSG00000157259
PFKFB2,0.41360439992824,4.91676442667844,3.60674487050425e-5,2.09420253371005e-4,1.68845084948914,ENSG00000123836
CRCP,0.413768390317194,5.49850485358103,7.4506133153987e-6,6.03063046594896e-5,3.20093850433801,ENSG00000241258
ARHGAP26,0.414497701772921,3.90577908997932,5.51030048879656e-4,0.00189460358172791,-0.767293695471658,ENSG00000145819
MAP7D3,0.4147101016356,4.93875168464238,3.39765524042243e-5,2.00694840691026e-4,1.78047580413351,ENSG00000129680
MARK4,0.414719875129311,4.74185541950107,5.79960282890782e-5,3.04745851297912e-4,1.26290589077975,ENSG00000007047
YPEL1,0.414900601624188,4.45954537429404,1.24657386073794e-4,5.6608144225116e-4,0.570082257684465,ENSG00000100027
C12orf43,0.41535431014958,2.69980159959366,0.0117089130278767,0.024875287534559,-3.31580882948739,ENSG00000157895
WDR27,0.415365330846953,5.62508214659009,5.29527397097746e-6,4.67359224780424e-5,3.500808057159,ENSG00000184465
FBL,0.415415607655249,4.99053598941393,2.95186975696501e-5,1.79672410007861e-4,1.90070254359642,ENSG00000105202
FNBP1,0.415775212898926,6.8536549694219,2.05313196126739e-7,3.81342092319521e-6,6.61036049879325,ENSG00000187239
MED12,0.415805419537899,5.78871351496284,3.41014254267404e-6,3.30402094265202e-5,3.90284110548691,ENSG00000184634
SLC41A1,0.415858456914902,4.99091048333673,2.94886900487452e-5,1.79573950704906e-4,1.90890698753772,ENSG00000133065
RBM8A,0.415975320953554,4.63437574824981,7.76339799686801e-5,3.8676974748019e-4,1.01089164552291,ENSG00000131795
TMEM120A,0.416230779617552,3.85547168246173,6.29682948217663e-4,0.00210917794548759,-0.902826345635549,ENSG00000189077
CSNK1D,0.41624207282808,5.58456723702588,5.9063160496879e-6,5.10797419468663e-5,3.40077950944049,ENSG00000141551
PGBD2,0.416459906692961,2.35154490384089,0.0260729356053534,0.0488314394367531,-3.9247214444178,ENSG00000185220
STARD3,0.416461299502704,5.41179713554823,9.41852974730522e-6,7.19298657113316e-5,2.92995284359282,ENSG00000131748
ABCC5,0.416554969500036,5.96625638489234,2.11983727247128e-6,2.30285462044845e-5,4.36585453459137,ENSG00000114770
NXF1,0.416625043557498,5.83937809954901,2.97681919996748e-6,3.00062450878709e-5,4.02031569774505,ENSG00000162231
ENTPD5,0.416642613261801,4.48278017184675,1.17062601741076e-4,5.37990710939605e-4,0.657525571292148,ENSG00000187097
SPAG5,0.416668816132492,6.05897484761194,1.65535621758873e-6,1.89208433542532e-5,4.60083407055181,ENSG00000076382
