"Row","GeneID","geneSymbol"
"BCK_eIF4E_RIP_2016.csv~1.2960","ENSG00000167302","ENTHD2"
"BCK_eIF4E_RIP_2016.csv~1.2961","ENSG00000149657","LSM14B"
"BCK_eIF4E_RIP_2016.csv~1.2962","ENSG00000107331","ABCA2"
"BCK_eIF4E_RIP_2016.csv~1.2963","ENSG00000073605","GSDMB"
"BCK_eIF4E_RIP_2016.csv~1.2964","ENSG00000158526","TSR2"
"BCK_eIF4E_RIP_2016.csv~1.2965","ENSG00000141391","SLMO1"
"BCK_eIF4E_RIP_2016.csv~1.2966","ENSG00000131381","ZFYVE20"
"BCK_eIF4E_RIP_2016.csv~1.2967","ENSG00000117640","MTFR1L"
"BCK_eIF4E_RIP_2016.csv~1.2968","ENSG00000172824","CES4A"
"BCK_eIF4E_RIP_2016.csv~1.2969","ENSG00000091073","DTX2"
"BCK_eIF4E_RIP_2016.csv~1.2970","ENSG00000108292","MLLT6"
"BCK_eIF4E_RIP_2016.csv~1.2971","ENSG00000231177","LINC00852"
"BCK_eIF4E_RIP_2016.csv~1.2972","ENSG00000174306","ZHX3"
"BCK_eIF4E_RIP_2016.csv~1.2973","ENSG00000165178","NCF1C"
"BCK_eIF4E_RIP_2016.csv~1.2974","ENSG00000076826","CAMSAP3"
"BCK_eIF4E_RIP_2016.csv~1.2975","ENSG00000135048","TMEM2"
"BCK_eIF4E_RIP_2016.csv~1.2976","ENSG00000005882","PDK2"
"BCK_eIF4E_RIP_2016.csv~1.2977","ENSG00000070614","NDST1"
"BCK_eIF4E_RIP_2016.csv~1.2978","ENSG00000167670","CHAF1A"
"BCK_eIF4E_RIP_2016.csv~1.2979","ENSG00000153815","CMIP"
"BCK_eIF4E_RIP_2016.csv~1.2980","ENSG00000125844","RRBP1"
"BCK_eIF4E_RIP_2016.csv~1.2981","ENSG00000119772","DNMT3A"
"BCK_eIF4E_RIP_2016.csv~1.2982","ENSG00000137275","RIPK1"
"BCK_eIF4E_RIP_2016.csv~1.2983","ENSG00000243496","HLA-DOB"
"BCK_eIF4E_RIP_2016.csv~1.2984","ENSG00000108515","ENO3"
"BCK_eIF4E_RIP_2016.csv~1.2985","ENSG00000140829","DHX38"
"BCK_eIF4E_RIP_2016.csv~1.2986","ENSG00000154920","EME1"
"BCK_eIF4E_RIP_2016.csv~1.2987","ENSG00000100365","NCF4"
"BCK_eIF4E_RIP_2016.csv~1.2988","ENSG00000204138","PHACTR4"
"BCK_eIF4E_RIP_2016.csv~1.2989","ENSG00000071539","TRIP13"
"BCK_eIF4E_RIP_2016.csv~1.2990","ENSG00000141252","VPS53"
"BCK_eIF4E_RIP_2016.csv~1.2991","ENSG00000163482","STK36"
"BCK_eIF4E_RIP_2016.csv~1.2992","ENSG00000091592","NLRP1"
"BCK_eIF4E_RIP_2016.csv~1.2993","ENSG00000140992","PDPK1"
"BCK_eIF4E_RIP_2016.csv~1.2994","ENSG00000165140","FBP1"
"BCK_eIF4E_RIP_2016.csv~1.2995","ENSG00000151498","ACAD8"
"BCK_eIF4E_RIP_2016.csv~1.2996","ENSG00000149532","CPSF7"
"BCK_eIF4E_RIP_2016.csv~1.2997","ENSG00000136828","RALGPS1"
"BCK_eIF4E_RIP_2016.csv~1.2998","ENSG00000080845","DLGAP4"
"BCK_eIF4E_RIP_2016.csv~1.2999","ENSG00000089327","FXYD5"
"BCK_eIF4E_RIP_2016.csv~1.3000","ENSG00000158195","WASF2"
"BCK_eIF4E_RIP_2016.csv~1.3001","ENSG00000114745","GORASP1"
"BCK_eIF4E_RIP_2016.csv~1.3002","ENSG00000147439","BIN3"
"BCK_eIF4E_RIP_2016.csv~1.3003","ENSG00000121064","SCPEP1"
"BCK_eIF4E_RIP_2016.csv~1.3004","ENSG00000182134","TDRKH"
"BCK_eIF4E_RIP_2016.csv~1.3005","ENSG00000232169","ABCF1"
"BCK_eIF4E_RIP_2016.csv~1.3006","ENSG00000160714","UBE2Q1"
"BCK_eIF4E_RIP_2016.csv~1.3007","ENSG00000160766","GBAP1"
"BCK_eIF4E_RIP_2016.csv~1.3008","ENSG00000028310","BRD9"
"BCK_eIF4E_RIP_2016.csv~1.3009","ENSG00000126001","CEP250"
"BCK_eIF4E_RIP_2016.csv~1.3010","ENSG00000127666","TICAM1"
"BCK_eIF4E_RIP_2016.csv~1.3011","ENSG00000198496","NBR2"
"BCK_eIF4E_RIP_2016.csv~1.3012","ENSG00000074219","TEAD2"
"BCK_eIF4E_RIP_2016.csv~1.3013","ENSG00000185164","NOMO2"
"BCK_eIF4E_RIP_2016.csv~1.3014","ENSG00000141034","GID4"
"BCK_eIF4E_RIP_2016.csv~1.3015","ENSG00000180353","HCLS1"
"BCK_eIF4E_RIP_2016.csv~1.3016","ENSG00000022567","SLC45A4"
"BCK_eIF4E_RIP_2016.csv~1.3017","ENSG00000107816","LZTS2"
"BCK_eIF4E_RIP_2016.csv~1.3018","ENSG00000079819","EPB41L2"
"BCK_eIF4E_RIP_2016.csv~1.3019","ENSG00000198520","C1orf228"
"BCK_eIF4E_RIP_2016.csv~1.3020","ENSG00000042286","AIFM2"
"BCK_eIF4E_RIP_2016.csv~1.3021","ENSG00000144524","COPS7B"
"BCK_eIF4E_RIP_2016.csv~1.3022","ENSG00000125841","NRSN2"
"BCK_eIF4E_RIP_2016.csv~1.3023","ENSG00000196208","GREB1"
"BCK_eIF4E_RIP_2016.csv~1.3024","ENSG00000176454","LPCAT4"
"BCK_eIF4E_RIP_2016.csv~1.3025","ENSG00000227500","SCAMP4"
"BCK_eIF4E_RIP_2016.csv~1.3026","ENSG00000123240","OPTN"
"BCK_eIF4E_RIP_2016.csv~1.3027","ENSG00000157601","MX1"
"BCK_eIF4E_RIP_2016.csv~1.3028","ENSG00000166887","VPS39"
"BCK_eIF4E_RIP_2016.csv~1.3029","ENSG00000236200","KDM4A-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3030","ENSG00000146007","ZMAT2"
"BCK_eIF4E_RIP_2016.csv~1.3031","ENSG00000168488","ATXN2L"
"BCK_eIF4E_RIP_2016.csv~1.3032","ENSG00000108296","CWC25"
"BCK_eIF4E_RIP_2016.csv~1.3033","ENSG00000076706","MCAM"
"BCK_eIF4E_RIP_2016.csv~1.3034","ENSG00000137815","RTF1"
"BCK_eIF4E_RIP_2016.csv~1.3035","ENSG00000063169","GLTSCR1"
"BCK_eIF4E_RIP_2016.csv~1.3036","ENSG00000073146","MOV10L1"
"BCK_eIF4E_RIP_2016.csv~1.3037","ENSG00000105639","JAK3"
"BCK_eIF4E_RIP_2016.csv~1.3038","ENSG00000006432","MAP3K9"
"BCK_eIF4E_RIP_2016.csv~1.3039","ENSG00000017483","SLC38A5"
"BCK_eIF4E_RIP_2016.csv~1.3040","ENSG00000167535","CACNB3"
"BCK_eIF4E_RIP_2016.csv~1.3041","ENSG00000068400","GRIPAP1"
"BCK_eIF4E_RIP_2016.csv~1.3042","ENSG00000176783","RUFY1"
"BCK_eIF4E_RIP_2016.csv~1.3043","ENSG00000128578","STRIP2"
"BCK_eIF4E_RIP_2016.csv~1.3044","ENSG00000213903","LTB4R"
"BCK_eIF4E_RIP_2016.csv~1.3045","ENSG00000165102","HGSNAT"
"BCK_eIF4E_RIP_2016.csv~1.3046","ENSG00000103034","NDRG4"
"BCK_eIF4E_RIP_2016.csv~1.3047","ENSG00000143614","GATAD2B"
"BCK_eIF4E_RIP_2016.csv~1.3048","ENSG00000206501","PPP1R11"
"BCK_eIF4E_RIP_2016.csv~1.3049","ENSG00000106785","TRIM14"
"BCK_eIF4E_RIP_2016.csv~1.3050","ENSG00000145014","TMEM44"
"BCK_eIF4E_RIP_2016.csv~1.3051","ENSG00000137221","TJAP1"
"BCK_eIF4E_RIP_2016.csv~1.3052","ENSG00000196357","ZNF565"
"BCK_eIF4E_RIP_2016.csv~1.3053","ENSG00000161513","FDXR"
"BCK_eIF4E_RIP_2016.csv~1.3054","ENSG00000183579","ZNRF3"
"BCK_eIF4E_RIP_2016.csv~1.3055","ENSG00000090581","GNPTG"
"BCK_eIF4E_RIP_2016.csv~1.3056","ENSG00000095066","HOOK2"
"BCK_eIF4E_RIP_2016.csv~1.3057","ENSG00000065970","FOXJ2"
"BCK_eIF4E_RIP_2016.csv~1.3058","ENSG00000177602","GSG2"
"BCK_eIF4E_RIP_2016.csv~1.3059","ENSG00000177169","ULK1"
"BCK_eIF4E_RIP_2016.csv~1.3060","ENSG00000135828","RNASEL"
"BCK_eIF4E_RIP_2016.csv~1.3061","ENSG00000089159","PXN"
"BCK_eIF4E_RIP_2016.csv~1.3062","ENSG00000196396","PTPN1"
"BCK_eIF4E_RIP_2016.csv~1.3063","ENSG00000243323","PTPRVP"
"BCK_eIF4E_RIP_2016.csv~1.3064","ENSG00000126464","PRR12"
"BCK_eIF4E_RIP_2016.csv~1.3065","ENSG00000129667","RHBDF2"
"BCK_eIF4E_RIP_2016.csv~1.3066","ENSG00000126746","ZNF384"
"BCK_eIF4E_RIP_2016.csv~1.3067","ENSG00000101350","KIF3B"
"BCK_eIF4E_RIP_2016.csv~1.3068","ENSG00000157557","ETS2"
"BCK_eIF4E_RIP_2016.csv~1.3069","ENSG00000196218","RYR1"
"BCK_eIF4E_RIP_2016.csv~1.3070","ENSG00000087274","ADD1"
"BCK_eIF4E_RIP_2016.csv~1.3071","ENSG00000183087","GAS6"
"BCK_eIF4E_RIP_2016.csv~1.3072","ENSG00000186648","LRRC16B"
"BCK_eIF4E_RIP_2016.csv~1.3073","ENSG00000033627","ATP6V0A1"
"BCK_eIF4E_RIP_2016.csv~1.3074","ENSG00000146909","NOM1"
"BCK_eIF4E_RIP_2016.csv~1.3075","ENSG00000090674","MCOLN1"
"BCK_eIF4E_RIP_2016.csv~1.3076","ENSG00000065485","PDIA5"
"BCK_eIF4E_RIP_2016.csv~1.3077","ENSG00000260533","NRBP2"
"BCK_eIF4E_RIP_2016.csv~1.3078","ENSG00000118900","UBN1"
"BCK_eIF4E_RIP_2016.csv~1.3079","ENSG00000157999","ANKRD61"
"BCK_eIF4E_RIP_2016.csv~1.3080","ENSG00000155858","LSM11"
"BCK_eIF4E_RIP_2016.csv~1.3081","ENSG00000118503","TNFAIP3"
"BCK_eIF4E_RIP_2016.csv~1.3082","ENSG00000160633","SAFB"
"BCK_eIF4E_RIP_2016.csv~1.3083","ENSG00000139055","ERP27"
"BCK_eIF4E_RIP_2016.csv~1.3084","ENSG00000214300","SPDYE3"
"BCK_eIF4E_RIP_2016.csv~1.3085","ENSG00000136811","ODF2"
"BCK_eIF4E_RIP_2016.csv~1.3086","ENSG00000148337","CIZ1"
"BCK_eIF4E_RIP_2016.csv~1.3087","ENSG00000160803","UBQLN4"
"BCK_eIF4E_RIP_2016.csv~1.3088","ENSG00000060138","YBX3"
"BCK_eIF4E_RIP_2016.csv~1.3089","ENSG00000198171","DDRGK1"
"BCK_eIF4E_RIP_2016.csv~1.3090","ENSG00000070444","MNT"
"BCK_eIF4E_RIP_2016.csv~1.3091","ENSG00000135414","GDF11"
"BCK_eIF4E_RIP_2016.csv~1.3092","ENSG00000238105","GOLGA2P5"
"BCK_eIF4E_RIP_2016.csv~1.3093","ENSG00000163155","LYSMD1"
"BCK_eIF4E_RIP_2016.csv~1.3094","ENSG00000214425","LRRC37A4P"
"BCK_eIF4E_RIP_2016.csv~1.3095","ENSG00000121440","PDZRN3"
"BCK_eIF4E_RIP_2016.csv~1.3096","ENSG00000111450","STX2"
"BCK_eIF4E_RIP_2016.csv~1.3097","ENSG00000103512","NOMO1"
"BCK_eIF4E_RIP_2016.csv~1.3098","ENSG00000130254","SAFB2"
"BCK_eIF4E_RIP_2016.csv~1.3099","ENSG00000261306","SURF6"
"BCK_eIF4E_RIP_2016.csv~1.3100","ENSG00000126456","IRF3"
"BCK_eIF4E_RIP_2016.csv~1.3101","ENSG00000010295","IFFO1"
"BCK_eIF4E_RIP_2016.csv~1.3102","ENSG00000022976","ZNF839"
"BCK_eIF4E_RIP_2016.csv~1.3103","ENSG00000150403","TMCO3"
"BCK_eIF4E_RIP_2016.csv~1.3104","ENSG00000132530","XAF1"
"BCK_eIF4E_RIP_2016.csv~1.3105","ENSG00000197880","MDS2"
"BCK_eIF4E_RIP_2016.csv~1.3106","ENSG00000136295","TTYH3"
"BCK_eIF4E_RIP_2016.csv~1.3107","ENSG00000105662","CRTC1"
"BCK_eIF4E_RIP_2016.csv~1.3108","ENSG00000137166","FOXP4"
"BCK_eIF4E_RIP_2016.csv~1.3109","ENSG00000141401","IMPA2"
"BCK_eIF4E_RIP_2016.csv~1.3110","ENSG00000197283","SYNGAP1"
"BCK_eIF4E_RIP_2016.csv~1.3111","ENSG00000137269","LRRC1"
"BCK_eIF4E_RIP_2016.csv~1.3112","ENSG00000103005","USB1"
"BCK_eIF4E_RIP_2016.csv~1.3113","ENSG00000105287","PRKD2"
"BCK_eIF4E_RIP_2016.csv~1.3114","ENSG00000260384","SERINC2"
"BCK_eIF4E_RIP_2016.csv~1.3115","ENSG00000141867","BRD4"
"BCK_eIF4E_RIP_2016.csv~1.3116","ENSG00000130956","HABP4"
"BCK_eIF4E_RIP_2016.csv~1.3117","ENSG00000124228","DDX27"
"BCK_eIF4E_RIP_2016.csv~1.3118","ENSG00000189339","SLC35E2B"
"BCK_eIF4E_RIP_2016.csv~1.3119","ENSG00000204152","TIMM23B"
"BCK_eIF4E_RIP_2016.csv~1.3120","ENSG00000119514","GALNT12"
"BCK_eIF4E_RIP_2016.csv~1.3121","ENSG00000111664","GNB3"
"BCK_eIF4E_RIP_2016.csv~1.3122","ENSG00000066117","SMARCD1"
"BCK_eIF4E_RIP_2016.csv~1.3123","ENSG00000173295","FAM86B3P"
"BCK_eIF4E_RIP_2016.csv~1.3124","ENSG00000149716","ORAOV1"
"BCK_eIF4E_RIP_2016.csv~1.3125","ENSG00000072840","EVC"
"BCK_eIF4E_RIP_2016.csv~1.3126","ENSG00000149679","CABLES2"
"BCK_eIF4E_RIP_2016.csv~1.3127","ENSG00000141858","SAMD1"
"BCK_eIF4E_RIP_2016.csv~1.3128","ENSG00000215252","GOLGA8B"
"BCK_eIF4E_RIP_2016.csv~1.3129","ENSG00000099917","MED15"
"BCK_eIF4E_RIP_2016.csv~1.3130","ENSG00000103876","FAH"
"BCK_eIF4E_RIP_2016.csv~1.3131","ENSG00000212734","C17orf100"
"BCK_eIF4E_RIP_2016.csv~1.3132","ENSG00000116198","CEP104"
"BCK_eIF4E_RIP_2016.csv~1.3133","ENSG00000119408","NEK6"
"BCK_eIF4E_RIP_2016.csv~1.3134","ENSG00000140545","MFGE8"
"BCK_eIF4E_RIP_2016.csv~1.3135","ENSG00000088053","GP6"
"BCK_eIF4E_RIP_2016.csv~1.3136","ENSG00000183943","PRKX"
"BCK_eIF4E_RIP_2016.csv~1.3137","ENSG00000265492","MIR5047"
"BCK_eIF4E_RIP_2016.csv~1.3138","ENSG00000110274","CEP164"
"BCK_eIF4E_RIP_2016.csv~1.3139","ENSG00000129347","KRI1"
"BCK_eIF4E_RIP_2016.csv~1.3140","ENSG00000088899","LZTS3"
"BCK_eIF4E_RIP_2016.csv~1.3141","ENSG00000139899","CBLN3"
"BCK_eIF4E_RIP_2016.csv~1.3142","ENSG00000132471","WBP2"
"BCK_eIF4E_RIP_2016.csv~1.3143","ENSG00000213901","SLC23A3"
"BCK_eIF4E_RIP_2016.csv~1.3144","ENSG00000084112","SSH1"
"BCK_eIF4E_RIP_2016.csv~1.3145","ENSG00000223799","IL10RB-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3146","ENSG00000179912","R3HDM2"
"BCK_eIF4E_RIP_2016.csv~1.3147","ENSG00000074582","BCS1L"
"BCK_eIF4E_RIP_2016.csv~1.3148","ENSG00000165959","CLMN"
"BCK_eIF4E_RIP_2016.csv~1.3149","ENSG00000105401","CDC37"
"BCK_eIF4E_RIP_2016.csv~1.3150","ENSG00000101079","NDRG3"
"BCK_eIF4E_RIP_2016.csv~1.3151","ENSG00000187953","PMS2CL"
"BCK_eIF4E_RIP_2016.csv~1.3152","ENSG00000173442","EHBP1L1"
"BCK_eIF4E_RIP_2016.csv~1.3153","ENSG00000196526","AFAP1"
"BCK_eIF4E_RIP_2016.csv~1.3154","ENSG00000055955","ITIH4"
"BCK_eIF4E_RIP_2016.csv~1.3155","ENSG00000163820","FYCO1"
"BCK_eIF4E_RIP_2016.csv~1.3156","ENSG00000126705","AHDC1"
"BCK_eIF4E_RIP_2016.csv~1.3157","ENSG00000166436","TRIM66"
"BCK_eIF4E_RIP_2016.csv~1.3158","ENSG00000167978","SRRM2"
"BCK_eIF4E_RIP_2016.csv~1.3159","ENSG00000185753","CXorf38"
"BCK_eIF4E_RIP_2016.csv~1.3160","ENSG00000151176","PLBD2"
"BCK_eIF4E_RIP_2016.csv~1.3161","ENSG00000087269","NOP14"
"BCK_eIF4E_RIP_2016.csv~1.3162","ENSG00000164638","SLC29A4"
"BCK_eIF4E_RIP_2016.csv~1.3163","ENSG00000101096","NFATC2"
"BCK_eIF4E_RIP_2016.csv~1.3164","ENSG00000261221","ZNF865"
"BCK_eIF4E_RIP_2016.csv~1.3165","ENSG00000149591","TAGLN"
"BCK_eIF4E_RIP_2016.csv~1.3166","ENSG00000049246","PER3"
"BCK_eIF4E_RIP_2016.csv~1.3167","ENSG00000252787","SNORD19B"
"BCK_eIF4E_RIP_2016.csv~1.3168","ENSG00000068323","TFE3"
"BCK_eIF4E_RIP_2016.csv~1.3169","ENSG00000110042","DTX4"
"BCK_eIF4E_RIP_2016.csv~1.3170","ENSG00000228716","DHFR"
"BCK_eIF4E_RIP_2016.csv~1.3171","ENSG00000139629","GALNT6"
"BCK_eIF4E_RIP_2016.csv~1.3172","ENSG00000232839","TRIM39"
"BCK_eIF4E_RIP_2016.csv~1.3173","ENSG00000177191","B3GNT8"
"BCK_eIF4E_RIP_2016.csv~1.3174","ENSG00000238130","LTA"
"BCK_eIF4E_RIP_2016.csv~1.3175","ENSG00000163444","TMEM183A"
"BCK_eIF4E_RIP_2016.csv~1.3176","ENSG00000196604","POTEF"
"BCK_eIF4E_RIP_2016.csv~1.3177","ENSG00000120049","KCNIP2"
"BCK_eIF4E_RIP_2016.csv~1.3178","ENSG00000108349","CASC3"
"BCK_eIF4E_RIP_2016.csv~1.3179","ENSG00000130270","ATP8B3"
"BCK_eIF4E_RIP_2016.csv~1.3180","ENSG00000206315","PBX2"
"BCK_eIF4E_RIP_2016.csv~1.3181","ENSG00000186715","MST1L"
"BCK_eIF4E_RIP_2016.csv~1.3182","ENSG00000263324","HCN3"
"BCK_eIF4E_RIP_2016.csv~1.3183","ENSG00000177663","IL17RA"
"BCK_eIF4E_RIP_2016.csv~1.3184","ENSG00000206329","PPT2"
"BCK_eIF4E_RIP_2016.csv~1.3185","ENSG00000213533","TMEM110"
"BCK_eIF4E_RIP_2016.csv~1.3186","ENSG00000119737","GPR75"
"BCK_eIF4E_RIP_2016.csv~1.3187","ENSG00000183955","SETD8"
"BCK_eIF4E_RIP_2016.csv~1.3188","ENSG00000173065","FAM222B"
"BCK_eIF4E_RIP_2016.csv~1.3189","ENSG00000229645","LINC00341"
"BCK_eIF4E_RIP_2016.csv~1.3190","ENSG00000167522","ANKRD11"
"BCK_eIF4E_RIP_2016.csv~1.3191","ENSG00000139880","CDH24"
"BCK_eIF4E_RIP_2016.csv~1.3192","ENSG00000185158","LRRC37B"
"BCK_eIF4E_RIP_2016.csv~1.3193","ENSG00000100271","TTLL1"
"BCK_eIF4E_RIP_2016.csv~1.3194","ENSG00000137070","IL11RA"
"BCK_eIF4E_RIP_2016.csv~1.3195","ENSG00000111729","CLEC4A"
"BCK_eIF4E_RIP_2016.csv~1.3196","ENSG00000127362","TAS2R3"
"BCK_eIF4E_RIP_2016.csv~1.3197","ENSG00000135127","CCDC64"
"BCK_eIF4E_RIP_2016.csv~1.3198","ENSG00000009830","POMT2"
"BCK_eIF4E_RIP_2016.csv~1.3199","ENSG00000078814","MYH7B"
"BCK_eIF4E_RIP_2016.csv~1.3200","ENSG00000161654","LSM12"
"BCK_eIF4E_RIP_2016.csv~1.3201","ENSG00000118257","NRP2"
"BCK_eIF4E_RIP_2016.csv~1.3202","ENSG00000260099","ADAMTS13"
"BCK_eIF4E_RIP_2016.csv~1.3203","ENSG00000165548","TMEM63C"
"BCK_eIF4E_RIP_2016.csv~1.3204","ENSG00000164849","GPR146"
"BCK_eIF4E_RIP_2016.csv~1.3205","ENSG00000142694","EVA1B"
"BCK_eIF4E_RIP_2016.csv~1.3206","ENSG00000011105","TSPAN9"
"BCK_eIF4E_RIP_2016.csv~1.3207","ENSG00000185684","EP400NL"
"BCK_eIF4E_RIP_2016.csv~1.3208","ENSG00000161202","DVL3"
"BCK_eIF4E_RIP_2016.csv~1.3209","ENSG00000123870","ZNF137P"
"BCK_eIF4E_RIP_2016.csv~1.3210","ENSG00000088038","CNOT3"
"BCK_eIF4E_RIP_2016.csv~1.3211","ENSG00000131470","PSMC3IP"
"BCK_eIF4E_RIP_2016.csv~1.3212","ENSG00000140181","HERC2P2"
"BCK_eIF4E_RIP_2016.csv~1.3213","ENSG00000170004","CHD3"
"BCK_eIF4E_RIP_2016.csv~1.3214","ENSG00000102886","GDPD3"
"BCK_eIF4E_RIP_2016.csv~1.3215","ENSG00000158545","ZC3H18"
"BCK_eIF4E_RIP_2016.csv~1.3216","ENSG00000171475","WIPF2"
"BCK_eIF4E_RIP_2016.csv~1.3217","ENSG00000079277","MKNK1"
"BCK_eIF4E_RIP_2016.csv~1.3218","ENSG00000118898","PPL"
"BCK_eIF4E_RIP_2016.csv~1.3219","ENSG00000113070","HBEGF"
"BCK_eIF4E_RIP_2016.csv~1.3220","ENSG00000135740","SLC9A5"
"BCK_eIF4E_RIP_2016.csv~1.3221","ENSG00000205903","ZNF316"
"BCK_eIF4E_RIP_2016.csv~1.3222","ENSG00000105519","CAPS"
"BCK_eIF4E_RIP_2016.csv~1.3223","ENSG00000100325","ASCC2"
"BCK_eIF4E_RIP_2016.csv~1.3224","ENSG00000186318","BACE1"
"BCK_eIF4E_RIP_2016.csv~1.3225","ENSG00000166762","CATSPER2"
"BCK_eIF4E_RIP_2016.csv~1.3226","ENSG00000126453","BCL2L12"
"BCK_eIF4E_RIP_2016.csv~1.3227","ENSG00000184619","KRBA2"
"BCK_eIF4E_RIP_2016.csv~1.3228","ENSG00000110446","SLC15A3"
"BCK_eIF4E_RIP_2016.csv~1.3229","ENSG00000265387","MIR3064"
"BCK_eIF4E_RIP_2016.csv~1.3230","ENSG00000198912","C1orf174"
"BCK_eIF4E_RIP_2016.csv~1.3231","ENSG00000167110","GOLGA2"
"BCK_eIF4E_RIP_2016.csv~1.3232","ENSG00000188493","C19orf54"
"BCK_eIF4E_RIP_2016.csv~1.3233","ENSG00000099904","ZDHHC8"
"BCK_eIF4E_RIP_2016.csv~1.3234","ENSG00000272620","AFAP1-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3235","ENSG00000198792","TMEM184B"
"BCK_eIF4E_RIP_2016.csv~1.3236","ENSG00000105613","MAST1"
"BCK_eIF4E_RIP_2016.csv~1.3237","ENSG00000266417","MIR4424"
"BCK_eIF4E_RIP_2016.csv~1.3238","ENSG00000183723","CMTM4"
"BCK_eIF4E_RIP_2016.csv~1.3239","ENSG00000156860","FBRS"
"BCK_eIF4E_RIP_2016.csv~1.3240","ENSG00000187912","CLEC17A"
"BCK_eIF4E_RIP_2016.csv~1.3241","ENSG00000103056","SMPD3"
"BCK_eIF4E_RIP_2016.csv~1.3242","ENSG00000262576","PCDHGA4"
"BCK_eIF4E_RIP_2016.csv~1.3243","ENSG00000177042","TMEM80"
"BCK_eIF4E_RIP_2016.csv~1.3244","ENSG00000123360","PDE1B"
"BCK_eIF4E_RIP_2016.csv~1.3245","ENSG00000198467","TPM2"
"BCK_eIF4E_RIP_2016.csv~1.3246","ENSG00000161912","ADCY10P1"
"BCK_eIF4E_RIP_2016.csv~1.3247","ENSG00000236790","LINC00299"
"BCK_eIF4E_RIP_2016.csv~1.3248","ENSG00000124074","ENKD1"
"BCK_eIF4E_RIP_2016.csv~1.3249","ENSG00000184205","TSPYL2"
"BCK_eIF4E_RIP_2016.csv~1.3250","ENSG00000223959","AFG3L1P"
"BCK_eIF4E_RIP_2016.csv~1.3251","ENSG00000078246","TULP3"
"BCK_eIF4E_RIP_2016.csv~1.3252","ENSG00000226572","SNORD57"
"BCK_eIF4E_RIP_2016.csv~1.3253","ENSG00000124496","TRERF1"
"BCK_eIF4E_RIP_2016.csv~1.3254","ENSG00000173757","STAT5B"
"BCK_eIF4E_RIP_2016.csv~1.3255","ENSG00000228784","LINC00954"
"BCK_eIF4E_RIP_2016.csv~1.3256","ENSG00000166987","MBD6"
"BCK_eIF4E_RIP_2016.csv~1.3257","ENSG00000184481","FOXO4"
"BCK_eIF4E_RIP_2016.csv~1.3258","ENSG00000088808","PPP1R13B"
"BCK_eIF4E_RIP_2016.csv~1.3259","ENSG00000241015","TPM3P9"
"BCK_eIF4E_RIP_2016.csv~1.3260","ENSG00000107882","SUFU"
"BCK_eIF4E_RIP_2016.csv~1.3261","ENSG00000108352","RAPGEFL1"
"BCK_eIF4E_RIP_2016.csv~1.3262","ENSG00000238083","LRRC37A2"
"BCK_eIF4E_RIP_2016.csv~1.3263","ENSG00000117242","PINK1-AS"
"BCK_eIF4E_RIP_2016.csv~1.3264","ENSG00000253910","PCDHGB2"
"BCK_eIF4E_RIP_2016.csv~1.3265","ENSG00000110881","ASIC1"
"BCK_eIF4E_RIP_2016.csv~1.3266","ENSG00000125459","MSTO1"
"BCK_eIF4E_RIP_2016.csv~1.3267","ENSG00000134107","BHLHE40"
"BCK_eIF4E_RIP_2016.csv~1.3268","ENSG00000124222","STX16"
"BCK_eIF4E_RIP_2016.csv~1.3269","ENSG00000172828","CES3"
"BCK_eIF4E_RIP_2016.csv~1.3270","ENSG00000263874","LINC00672"
"BCK_eIF4E_RIP_2016.csv~1.3271","ENSG00000010219","DYRK4"
"BCK_eIF4E_RIP_2016.csv~1.3272","ENSG00000171462","DLK2"
"BCK_eIF4E_RIP_2016.csv~1.3273","ENSG00000110324","IL10RA"
"BCK_eIF4E_RIP_2016.csv~1.3274","ENSG00000186364","NUDT17"
"BCK_eIF4E_RIP_2016.csv~1.3275","ENSG00000182487","NCF1B"
"BCK_eIF4E_RIP_2016.csv~1.3276","ENSG00000068354","TBC1D25"
"BCK_eIF4E_RIP_2016.csv~1.3277","ENSG00000176393","RNPEP"
"BCK_eIF4E_RIP_2016.csv~1.3278","ENSG00000185245","GP1BA"
"BCK_eIF4E_RIP_2016.csv~1.3279","ENSG00000169239","CA5B"
"BCK_eIF4E_RIP_2016.csv~1.3280","ENSG00000092445","TYRO3"
"BCK_eIF4E_RIP_2016.csv~1.3281","ENSG00000162148","PPP1R32"
"BCK_eIF4E_RIP_2016.csv~1.3282","ENSG00000107819","SFXN3"
"BCK_eIF4E_RIP_2016.csv~1.3283","ENSG00000144199","FAHD2B"
"BCK_eIF4E_RIP_2016.csv~1.3284","ENSG00000146021","KLHL3"
"BCK_eIF4E_RIP_2016.csv~1.3285","ENSG00000118004","COLEC11"
"BCK_eIF4E_RIP_2016.csv~1.3286","ENSG00000071246","VASH1"
"BCK_eIF4E_RIP_2016.csv~1.3287","ENSG00000167992","VWCE"
"BCK_eIF4E_RIP_2016.csv~1.3288","ENSG00000165632","TAF3"
"BCK_eIF4E_RIP_2016.csv~1.3289","ENSG00000224660","SH3BP5-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3290","ENSG00000244219","GS1-259H13.2"
"BCK_eIF4E_RIP_2016.csv~1.3291","ENSG00000130699","TAF4"
